exhibition,edition,latest_basis,artist,title,work_year,confidence,source_url,extraction_method,raw_caption_or_context,coverage_note
Busan Biennale,Busan Biennale 2012: Garden of Learning,Historical edition; collected 2026-05-29 for big-data art-title research,Hosang Park,Jangsoo public bathhouse,,high,http://www.busanbiennale.org/BBOCen/index.php?pCode=MN2000158&mode=view&idx=1862,official_archive_page,"Hosang Park / Jangsoo public bathhouse / Praying to see some changes occurring in local cities and I’ve been capturing and documenting the indicators of the changes in my photos. The pictures taken near Gijang, Busan are part of my work I’ve been working on for a few years. The main motivation for this work came from the fact that the expansion and capitalization of a big city is not irrelevant to the fall of small regional cities. In fact, scenery is just like a balloon; whe","Busan Biennale official archive (Main Exhibition), 2012 edition; page title = artwork, winfo = artist+bio."
Busan Biennale,Busan Biennale 2012: Garden of Learning,Historical edition; collected 2026-05-29 for big-data art-title research,Han Sungpil,Holy City,,high,http://www.busanbiennale.org/BBOCen/index.php?pCode=MN2000158&mode=view&idx=1863,official_archive_page,"Han Sungpil / Holy City / A city is a place formed by the history of time and a common life, and accumulated memory that can lead to human commonness and common senses. Ostensibly, a city is a combination of architectures, roads, parks, rivers, mountains, and etc. Its overall shape depends on the ground where the city is located, in which various lives are reflected. / Considering metropolitan cities like Busan, it is so difficult to comprehend the city in one glance due to a","Busan Biennale official archive (Main Exhibition), 2012 edition; page title = artwork, winfo = artist+bio."
Busan Biennale,Busan Biennale 2012: Garden of Learning,Historical edition; collected 2026-05-29 for big-data art-title research,Myung-Ki Moon,I'm always chasing rainbow,,high,http://www.busanbiennale.org/BBOCen/index.php?pCode=MN2000158&mode=view&idx=1864,official_archive_page,"Myung-Ki Moon / I'm always chasing rainbow / What is to be seen? And what is not? And finally what is art? I am trying to approach to the question that may not have an answer. An artist who has become a detective asks an unsolvable question to himself and is like an explorer who is searching for an unchartered island or a rainbow. The artist installs an image of rainbow which is a visual device, braille blocks for visually impaired people which is a tactile device and sound e","Busan Biennale official archive (Main Exhibition), 2012 edition; page title = artwork, winfo = artist+bio."
Busan Biennale,Busan Biennale 2012: Garden of Learning,Historical edition; collected 2026-05-29 for big-data art-title research,Da-Ham Yeo,Private Lighthouse Lantern,,high,http://www.busanbiennale.org/BBOCen/index.php?pCode=MN2000158&mode=view&idx=1865,official_archive_page,"Da-Ham Yeo / Private Lighthouse Lantern / Detectives exist when people try to find out hard to accept doubts or to reveal hidden stories. They experience special situations in everyday life and search for clues and chase with rationality, and this is just like when light from a lighthouse circulates urgently. When waves got rough, sailors were cast away or something happens in the sea, the light from a lighthouse has a purpose. In a calm sea, it’s just a statue disguised as a","Busan Biennale official archive (Main Exhibition), 2012 edition; page title = artwork, winfo = artist+bio."
Busan Biennale,Busan Biennale 2012: Garden of Learning,Historical edition; collected 2026-05-29 for big-data art-title research,Min-Hyuk Jeon,Archtype,,high,http://www.busanbiennale.org/BBOCen/index.php?pCode=MN2000158&mode=view&idx=1866,official_archive_page,"Min-Hyuk Jeon / Archtype / The impression of a detective that I have is a master of riddle because when a client or an assistant ask a question, the detective would give a metaphorical answer that seems to have no connection to the case at the moment, yet in the end you do realize that the answer was one of the pieces to reach the truth. Detectives don’t give out answers easily and that’s not limited to the process of solving a case. I’ve watched that kind of scenes in movies","Busan Biennale official archive (Main Exhibition), 2012 edition; page title = artwork, winfo = artist+bio."
Busan Biennale,Busan Biennale 2012: Garden of Learning,Historical edition; collected 2026-05-29 for big-data art-title research,Ji-Ryang Cha,Detective Strike Synchronization,,high,http://www.busanbiennale.org/BBOCen/index.php?pCode=MN2000158&mode=view&idx=1867,official_archive_page,Ji-Ryang Cha / Detective Strike Synchronization / “A detective is hired to face an affair of others and concentrates on the case to solve it.” (the first sentence in a detective diary.) / Private eye C who felt tiredness from his job for some time was hired by H to find ‘ private detective P’. Tiredness that C had felt came from the social environment that surrounds him and from personal relationship that he had missed by focusing on cases. Disappeared private detective wasn’,"Busan Biennale official archive (Main Exhibition), 2012 edition; page title = artwork, winfo = artist+bio."
Busan Biennale,Busan Biennale 2012: Garden of Learning,Historical edition; collected 2026-05-29 for big-data art-title research,Hahn Vad & Kil-Jong Park,Gyeongjeon Line Groove,,high,http://www.busanbiennale.org/BBOCen/index.php?pCode=MN2000158&mode=view&idx=1868,official_archive_page,"Hahn Vad & Kil-Jong Park / Gyeongjeon Line Groove / Two men came to Mokpo station of Gyeongjeon line (railroad) stating that they are private detectives and looking for missing ‘Fun’. Travelling from Mokpo to Soonchun to Hadong to Busan, can they find disappeared ‘Fun’ through improvised dances and songs using ‘Groove Gruma’ made of recycled materials as an investigation tool? / For reference, Gyeongjeon line is railroad across Gyeongsang province and Jeolla province.","Busan Biennale official archive (Main Exhibition), 2012 edition; page title = artwork, winfo = artist+bio."
Busan Biennale,Busan Biennale 2012: Garden of Learning,Historical edition; collected 2026-05-29 for big-data art-title research,Ju-Ryun Roh,Perfect Cube,,high,http://www.busanbiennale.org/BBOCen/index.php?pCode=MN2000158&mode=view&idx=1869,official_archive_page,"Ju-Ryun Roh / Perfect Cube / A myriad of cubes, soft or smooth, shining or dark, and closed or open, are scattered from place to place. To put it more exactly, each of them is being placed back in order. The cubes build up their own world themselves. Likewise, a slew of different cubes repeatedly keep converging and diverging. / The movement is a movement of cubes that work on their own, and that synchronize with various surrounding existence. Thus, these cubes change incessa","Busan Biennale official archive (Main Exhibition), 2012 edition; page title = artwork, winfo = artist+bio."
Busan Biennale,Busan Biennale 2012: Garden of Learning,Historical edition; collected 2026-05-29 for big-data art-title research,Dandy Project,2104 Mobile History,,high,http://www.busanbiennale.org/BBOCen/index.php?pCode=MN2000158&mode=view&idx=1870,official_archive_page,Dandy Project / 2104 Mobile History / The future with mobility rather than fixed history may exist simultaneously within the scope that can be expected and within another scope that cannot be expected. The mobile history entering into mobile museum this time is a kind of blueprint on the future of our society as well as Busanjin Station. What meaning does future has to modern humans? Environmental contamination and technologies are beyond human control and evil influence of c,"Busan Biennale official archive (Main Exhibition), 2012 edition; page title = artwork, winfo = artist+bio."
Busan Biennale,Busan Biennale 2012: Garden of Learning,Historical edition; collected 2026-05-29 for big-data art-title research,Jung-A Shim,Room of Memories,,high,http://www.busanbiennale.org/BBOCen/index.php?pCode=MN2000158&mode=view&idx=1871,official_archive_page,"Jung-A Shim / Room of Memories / Room of Memories - Hommage to Poet Yoon Dong Ju / The space of exhibition is a small room that be used for slips storage. This is the space that had warehoused memories, with the most enriched memories within Busanjin Station as the collection of spaces. I intended to express the travelers who were traveling with their era’s pain and bruises within their self using symbolic objet and pictures based on the characteristics of the space as well a","Busan Biennale official archive (Main Exhibition), 2012 edition; page title = artwork, winfo = artist+bio."
Busan Biennale,Busan Biennale 2012: Garden of Learning,Historical edition; collected 2026-05-29 for big-data art-title research,Lee Yeop,"Expression of inner side, Photograph, Objet",,high,http://www.busanbiennale.org/BBOCen/index.php?pCode=MN2000158&mode=view&idx=1872,official_archive_page,"Lee Yeop / Expression of inner side, Photograph, Objet / The inner world of fashion designer LEE Sang Bong who has won worldwide reputation both domestically and in world stages, is re-interpreted by borrowing his body. With 3 themes of body, spirit and his dream, that comprises the artist of LEE Sang Bong, he is expressed as a space that has past and memories. The first theme draws his body by the lines that are the basis of all creation, with Line as the theme. / The second","Busan Biennale official archive (Main Exhibition), 2012 edition; page title = artwork, winfo = artist+bio."
